"","ID_Year","Family","BlockDrought","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"559","S36_2011","348","3_W","1.North","42.3_S36",102,209.920844327177,0.222941176470588,14.5747755166667,0.634499515,"Pre"
"560","S36_2011","348","4_W","1.North","42.3_S36",99,227.097378277154,0.184137931034483,18.3982068933333,0.611398019,"Pre"
"564","S36_2011","349","4_D","1.North","42.3_S36",94,216.75,0.2,12.1758592433333,0.575504667,"Pre"
"567","S36_2011","349","3_W","1.North","42.3_S36",105,307.295774647887,0.126785714285714,13.65901722,0.378025633,"Pre"
"568","S36_2011","349","4_W","1.North","42.3_S36",111,214.8125,0.2,18.2911609266667,0.827471856,"Pre"
"33","S02_2014","28","3_D","3.South","32.9_S02",87,201.603206412826,0.191923076923077,6.39013110333333,0.720946445333333,"Peak"
"4","S02_2014","28","4_D","3.South","32.9_S02",97,262.316666666667,0.2,12.7239395333333,0.554848788,"Peak"
"73","S02_2014","28","3_W","3.South","32.9_S02",93,318.134490238612,0.170740740740741,9.33440165133333,0.453797760333333,"Peak"
"81","S02_2014","28","4_W","3.South","32.9_S02",90,215.113122171946,0.27625,5.820800557,0.653259168666667,"Peak"
"121","S02_2014","29","4_D","3.South","32.9_S02",96,184.086294416244,0.254193548387097,7.87412207733333,0.260412678333333,"Peak"
"153","S02_2014","29","3_W","3.South","32.9_S02",95,272.156862745098,0.139090909090909,12.0601729133333,0.665579471333333,"Peak"
"16","S02_2014","29","4_W","3.South","32.9_S02",97,225.266272189349,0.195,15.94187535,0.835919675333333,"Peak"
"19","S02_2014","30","3_D","3.South","32.9_S02",98,269.357021996616,0.173823529411765,8.817329632,0.558942673,"Peak"
"201","S02_2014","30","4_D","3.South","32.9_S02",91,269.888143176734,0.159642857142857,9.96797378066667,0.374165602666667,"Peak"
"233","S02_2014","30","3_W","3.South","32.9_S02",101,271.722222222222,0.156521739130435,13.57576004,0.77509523,"Peak"
"241","S02_2014","30","4_W","3.South","32.9_S02",103,264.777183600713,0.193448275862069,9.110144118,0.522071451,"Peak"
"273","S02_2014","31","3_D","3.South","32.9_S02",97,190.821018062397,0.179117647058824,18.2077488266667,0.675584852666667,"Peak"
"281","S02_2014","31","4_D","3.South","32.9_S02",87,185,0.253333333333333,14.1459447866667,0.321049115666667,"Peak"
"313","S02_2014","31","3_W","3.South","32.9_S02",85,246.535211267606,0.1775,12.4398666266667,0.622450881333333,"Peak"
"32","S02_2014","31","4_W","3.South","32.9_S02",88,244.62915601023,0.186190476190476,11.53003253,0.748744114666667,"Peak"
"353","S02_2014","32","3_D","3.South","32.9_S02",97,185.862457722661,0.227435897435897,13.60013277,0.348325433666667,"Peak"
"361","S02_2014","32","4_D","3.South","32.9_S02",96,293.375262054507,0.1490625,11.4521881966667,0.307731124333333,"Peak"
"392","S02_2014","32","3_W","3.South","32.9_S02",96,265.089285714286,0.1568,7.152178149,0.241043182,"Peak"
"433","S02_2014","33","3_D","3.South","32.9_S02",90,272.386634844869,0.1676,20.0564484,0.756758838,"Peak"
"441","S02_2014","33","4_D","3.South","32.9_S02",106,233.583441138422,0.234242424242424,10.2701798566667,0.194940105,"Peak"
"473","S02_2014","33","3_W","3.South","32.9_S02",93,245.595463137996,0.2116,9.58348227366667,0.593434186,"Peak"
"513","S02_2014","34","3_D","3.South","32.9_S02",99,338.946015424165,0.125483870967742,17.15018357,0.630957188333333,"Peak"
"521","S02_2014","34","4_D","3.South","32.9_S02",92,288.084677419355,0.165333333333333,12.63910918,0.468752387666667,"Peak"
"592","S02_2014","35","3_D","3.South","32.9_S02",95,184.489208633093,0.231666666666667,15.2668423166667,0.773863531333333,"Peak"
"601","S02_2014","35","4_D","3.South","32.9_S02",94,203.04897314376,0.243461538461538,7.470326896,0.241624742666667,"Peak"
"633","S02_2014","35","3_W","3.South","32.9_S02",98,240.056417489422,0.186578947368421,12.0560927066667,0.624429292666667,"Peak"
"681","S02_2014","36","4_D","3.South","32.9_S02",99,194.569832402235,0.235526315789474,9.37802475033333,0.126540313666667,"Peak"
"711","S02_2014","36","3_W","3.South","32.9_S02",89,261.053984575835,0.204736842105263,11.1287586423333,0.583540755,"Peak"
"721","S02_2014","36","4_W","3.South","32.9_S02",88,211.276595744681,0.222631578947368,10.19992592,0.443337309666667,"Peak"
"751","S02_2014","37","3_D","3.South","32.9_S02",99,287.831541218638,0.150810810810811,18.0385611733333,0.655488019,"Peak"
"761","S02_2014","37","4_D","3.South","32.9_S02",104,316.219686162625,0.17525,2.58096082533333,0.0177266876666667,"Peak"
"791","S02_2014","37","3_W","3.South","32.9_S02",84,244,0.170588235294118,9.85712380766667,0.416061656666667,"Peak"
"801","S02_2014","37","4_W","3.South","32.9_S02",102,302.511111111111,0.204545454545455,12.00706048,0.664629000666667,"Peak"
"831","S07_2014","48","3_D","3.South","34.3_S07",94,278.75,0.1425,16.1099860433333,0.846236169333333,"Peak"
"841","S07_2014","48","4_D","3.South","34.3_S07",90,263.970588235294,0.174358974358974,10.3689116966667,0.374201326333333,"Peak"
"871","S07_2014","48","3_W","3.South","34.3_S07",93,244.169278996865,0.1595,15.5508964466667,0.494002901666667,"Peak"
"88","S07_2014","48","4_W","3.South","34.3_S07",100,269.600997506234,0.2005,12.3948035033333,0.671052828666667,"Peak"
"921","S07_2014","49","4_D","3.South","34.3_S07",82,148.207381370826,0.258636363636364,3.46935147166667,0.0664020803333333,"Peak"
"951","S07_2014","49","3_W","3.South","34.3_S07",85,222.805194805195,0.175,14.1132746366667,0.681380636666667,"Peak"
"961","S07_2014","49","4_W","3.South","34.3_S07",95,180.594855305466,0.239230769230769,7.98925714,0.173340602,"Peak"
"991","S07_2014","50","3_D","3.South","34.3_S07",91,256.738703339882,0.130512820512821,12.4039919666667,0.526628071,"Peak"
"1001","S07_2014","50","4_D","3.South","34.3_S07",88,197.650429799427,0.166190476190476,13.49681197,0.47360948,"Peak"
"1031","S07_2014","50","3_W","3.South","34.3_S07",101,217.342256214149,0.193703703703704,17.6810262733333,0.486646906,"Peak"
"1041","S07_2014","50","4_W","3.South","34.3_S07",94,323.419483101392,0.152424242424242,18.9811408366667,0.842295979666667,"Peak"
"1071","S07_2014","51","3_D","3.South","34.3_S07",92,208.433515482696,0.1715625,10.6515781,0.704641979,"Peak"
"1081","S07_2014","51","4_D","3.South","34.3_S07",84,198.525641025641,0.222857142857143,6.75397945433333,0.0801877583333333,"Peak"
"1111","S07_2014","51","3_W","3.South","34.3_S07",98,225.83081570997,0.174210526315789,15.2357295666667,0.643549534333333,"Peak"
"1161","S07_2014","52","4_D","3.South","34.3_S07",98,239.177215189873,0.169285714285714,19.7785309166667,1.02027008566667,"Peak"
"1191","S07_2014","52","3_W","3.South","34.3_S07",94,197.101727447217,0.179655172413793,16.8173306066667,0.600269999,"Peak"
"120","S07_2014","52","4_W","3.South","34.3_S07",99,193.864013266998,0.231923076923077,8.795457129,0.318562256333333,"Peak"
"1231","S07_2014","53","3_D","3.South","34.3_S07",87,211.09375,0.256,12.0627263,0.472594893666667,"Peak"
"1241","S07_2014","53","4_D","3.South","34.3_S07",98,212.869127516779,0.198666666666667,15.0293772366667,0.650091917333333,"Peak"
"1271","S07_2014","53","3_W","3.South","34.3_S07",92,165.150602409639,0.228965517241379,12.0189092766667,0.731781343,"Peak"
"1311","S07_2014","54","3_D","3.South","34.3_S07",98,335.995850622407,0.137714285714286,10.54587708,0.620857485,"Peak"
"1321","S07_2014","54","4_D","3.South","34.3_S07",94,289.894736842105,0.17972972972973,11.2765975,0.400222971333333,"Peak"
"1351","S07_2014","54","3_W","3.South","34.3_S07",104,253.511450381679,0.180689655172414,14.0449682266667,0.451095253333333,"Peak"
"136","S07_2014","54","4_W","3.South","34.3_S07",99,180.889830508475,0.245833333333333,7.31748954133333,0.155613336666667,"Peak"
"1391","S07_2014","55","3_D","3.South","34.3_S07",101,415.82995951417,0.112272727272727,11.9730426433333,0.521304583666667,"Peak"
"140","S07_2014","55","4_D","3.South","34.3_S07",98,274.078303425775,0.185757575757576,11.6356688233333,0.681614809333333,"Peak"
"1431","S07_2014","55","3_W","3.South","34.3_S07",99,255.372279495991,0.178163265306122,9.96209967566667,0.370283995,"Peak"
"1471","S07_2014","56","3_D","3.South","34.3_S07",95,200.687679083095,0.205294117647059,16.6477857566667,0.770451072333333,"Peak"
"1481","S07_2014","56","4_D","3.South","34.3_S07",93,245.801104972376,0.190526315789474,15.2274610333333,0.450103178666667,"Peak"
"1511","S07_2014","56","3_W","3.South","34.3_S07",101,309.426934097421,0.145416666666667,13.4663589833333,0.636768076333333,"Peak"
"1551","S07_2014","57","3_D","3.South","34.3_S07",102,340.431778929188,0.137857142857143,9.960583978,0.489456692666667,"Peak"
"156","S07_2014","57","4_D","3.South","34.3_S07",93,191.074074074074,0.261290322580645,6.58057407066667,0.0813732273333333,"Peak"
"1591","S07_2014","57","3_W","3.South","34.3_S07",109,245.95009596929,0.186071428571429,13.74863503,0.417006990333333,"Peak"
"163","S08_2013","80","3_D","2.Center","36.7_S08",94,262.103825136612,0.203333333333333,15.1242467866667,0.615382809666667,"Peak"
"1641","S08_2013","80","4_D","2.Center","36.7_S08",108,317.352245862884,0.183913043478261,11.4685428766667,0.435088586333333,"Peak"
"1671","S08_2013","80","3_W","2.Center","36.7_S08",105,270.453257790368,0.196111111111111,16.4647118533333,0.731527762333333,"Peak"
"1681","S08_2013","80","4_W","2.Center","36.7_S08",107,210.16081871345,0.285,8.41146053766667,0.271307845666667,"Peak"
"1711","S08_2013","81","3_D","2.Center","36.7_S08",91,390,0.142692307692308,17.07186066,0.488064047333333,"Peak"
"1721","S08_2013","81","4_D","2.Center","36.7_S08",87,231.498371335505,0.2456,7.66811380733333,0.0987767553333333,"Peak"
"1751","S08_2013","81","3_W","2.Center","36.7_S08",97,296.198630136986,0.162222222222222,16.6057624366667,0.474235844333333,"Peak"
"1791","S08_2013","82","3_D","2.Center","36.7_S08",85,193.875530410184,0.2828,10.5183673123333,0.273897757,"Peak"
"1801","S08_2013","82","4_D","2.Center","36.7_S08",85,221.645207439199,0.205588235294118,4.75125859333333,0.099920869,"Peak"
"1831","S08_2013","82","3_W","2.Center","36.7_S08",88,191.026936026936,0.2475,10.24494573,0.515089718333333,"Peak"
"1841","S08_2013","82","4_W","2.Center","36.7_S08",105,239.212121212121,0.253846153846154,11.1680566666667,0.597694195666667,"Peak"
"1881","S08_2013","83","4_D","2.Center","36.7_S08",102,200.882352941176,0.264444444444444,9.71895825166667,0.207729976666667,"Peak"
"1911","S08_2013","83","3_W","2.Center","36.7_S08",94,218.22869955157,0.262352941176471,11.55092784,0.491246067,"Peak"
"1921","S08_2013","83","4_W","2.Center","36.7_S08",120,246.836935166994,0.2036,17.2674241433333,0.548313792,"Peak"
"1951","S08_2013","84","3_D","2.Center","36.7_S08",83,210.211267605634,0.284,11.4320870866667,0.431468691,"Peak"
"1961","S08_2013","84","4_D","2.Center","36.7_S08",90,242.766497461929,0.262666666666667,8.54492973866667,0.151779153666667,"Peak"
"1991","S08_2013","84","3_W","2.Center","36.7_S08",92,292.974358974359,0.1625,15.8121307666667,0.734300474666667,"Peak"
"2031","S10_2014","98","3_D","2.Center","36.2_S10",104,234.62962962963,0.21,13.8040904333333,0.436154447,"Peak"
"2041","S10_2014","98","4_D","2.Center","36.2_S10",104,278.805620608899,0.203333333333333,11.97441952,0.454301747666667,"Peak"
"2071","S10_2014","98","3_W","2.Center","36.2_S10",84,246.878306878307,0.23625,10.19641316,0.52351658,"Peak"
"2121","S10_2014","99","4_D","2.Center","36.2_S10",92,218.884210526316,0.279411764705882,8.068131915,0.35951771,"Peak"
"2151","S10_2014","99","3_W","2.Center","36.2_S10",88,210.827067669173,0.38,2.975223107,0.573249424,"Peak"
"2161","S10_2014","99","4_W","2.Center","36.2_S10",118,264.20233463035,0.175227272727273,10.65643006,0.73632812,"Peak"
"2191","S10_2014","100","3_D","2.Center","36.2_S10",99,216.259904912837,0.180285714285714,16.7729658766667,0.526249034666667,"Peak"
"220","S10_2014","100","4_D","2.Center","36.2_S10",85,212.48730964467,0.268636363636364,9.652578645,0.207339257666667,"Peak"
"2231","S10_2014","100","3_W","2.Center","36.2_S10",105,303.747927031509,0.177352941176471,10.3031163666667,0.390526646666667,"Peak"
"2241","S10_2014","100","4_W","2.Center","36.2_S10",117,322.070588235294,0.180851063829787,11.7293345033333,0.523328084,"Peak"
"2281","S10_2014","101","4_D","2.Center","36.2_S10",99,302.531055900621,0.178888888888889,7.487019087,0.207327055333333,"Peak"
"2351","S10_2014","102","3_D","2.Center","36.2_S10",85,283.694444444444,0.2,5.047272926,0.148772128,"Peak"
"2361","S10_2014","102","4_D","2.Center","36.2_S10",93,251.397849462366,0.2232,11.7670948166667,0.368962968333333,"Peak"
"2391","S10_2014","102","3_W","2.Center","36.2_S10",120,353.592233009709,0.171666666666667,14.26931779,0.667198793333333,"Peak"
"240","S10_2014","102","4_W","2.Center","36.2_S10",90,235.555555555556,0.27,7.704783499,0.378568800666667,"Peak"
"243","S10_2014","103","3_D","2.Center","36.2_S10",104,253.483606557377,0.1525,17.79618944,0.659021614666667,"Peak"
"2441","S10_2014","103","4_D","2.Center","36.2_S10",89,225.111111111111,0.225,10.7771798033333,0.182754938666667,"Peak"
"2471","S10_2014","103","3_W","2.Center","36.2_S10",96,233.449163449163,0.259,5.46301884933333,0.283145965666667,"Peak"
"2521","S10_2014","104","4_D","2.Center","36.2_S10",103,236.434494195688,0.223333333333333,12.2043960333333,0.386251953333333,"Peak"
"2551","S10_2014","104","3_W","2.Center","36.2_S10",111,377.701612903226,0.118095238095238,16.9380657233333,0.656078922,"Peak"
"2561","S10_2014","104","4_W","2.Center","36.2_S10",103,164.956822107081,0.304736842105263,2.04843098966667,0.554943156333333,"Peak"
"2591","S10_2014","105","3_D","2.Center","36.2_S10",100,442.857142857143,0.116666666666667,15.2382879366667,0.678379761333333,"Peak"
"2601","S10_2014","105","4_D","2.Center","36.2_S10",93,208.081023454158,0.275882352941176,8.229992152,0.349532581333333,"Peak"
"2631","S10_2014","105","3_W","2.Center","36.2_S10",92,267.878787878788,0.165,18.7536448766667,0.670091850666667,"Peak"
"264","S10_2014","105","4_W","2.Center","36.2_S10",104,216.520874751491,0.264736842105263,7.71500472533333,0.193052000666667,"Peak"
"267","S15_2015","164","3_D","1.North","43.4_S15",105,318.455882352941,0.123636363636364,14.5049538333333,0.457745866333333,"Peak"
"2681","S15_2015","164","4_D","1.North","43.4_S15",93,270.929292929293,0.215217391304348,9.054160902,0.348428808666667,"Peak"
"2711","S15_2015","164","3_W","1.North","43.4_S15",104,322.97213622291,0.1292,15.5682517666667,0.621255032666667,"Peak"
"272","S15_2015","164","4_W","1.North","43.4_S15",116,383.071895424837,0.109285714285714,15.87422204,0.664393000666667,"Peak"
"2751","S15_2015","165","3_D","1.North","43.4_S15",87,209.179632248939,0.2209375,14.9345163633333,0.604378338,"Peak"
"2761","S15_2015","165","4_D","1.North","43.4_S15",86,242.232142857143,0.215384615384615,7.626014018,0.294388877,"Peak"
"2791","S15_2015","165","3_W","1.North","43.4_S15",104,415.931677018634,0.107333333333333,18.0372811433333,0.599926575,"Peak"
"280","S15_2015","165","4_W","1.North","43.4_S15",95,220.425963488844,0.1972,12.85454537,0.260802691666667,"Peak"
"2831","S15_2015","166","3_D","1.North","43.4_S15",94,280.453074433657,0.1545,16.91283761,0.747954846,"Peak"
"2841","S15_2015","166","4_D","1.North","43.4_S15",86,224.987080103359,0.215,11.5638151433333,0.374299534,"Peak"
"2871","S15_2015","166","3_W","1.North","43.4_S15",105,272.222222222222,0.111315789473684,10.87734085,0.211948472666667,"Peak"
"288","S15_2015","166","4_W","1.North","43.4_S15",102,234.792452830189,0.189285714285714,15.55929118,0.534390937333333,"Peak"
"2911","S15_2015","167","3_D","1.North","43.4_S15",93,318.652694610778,0.145217391304348,17.8044594733333,0.646016836666667,"Peak"
"2921","S15_2015","167","4_D","1.North","43.4_S15",104,284.277456647399,0.1621875,16.8720302066667,0.554069423666667,"Peak"
"2951","S15_2015","167","3_W","1.North","43.4_S15",102,248.544891640867,0.17,15.2307672466667,0.403520783333333,"Peak"
"3001","S15_2015","168","4_D","1.North","43.4_S15",88,237.828810020877,0.208260869565217,13.2067935333333,0.510706876333333,"Peak"
"304","S15_2015","168","4_W","1.North","43.4_S15",112,363.42939481268,0.119655172413793,22.5969237133333,0.512370741,"Peak"
"307","S15_2015","169","3_D","1.North","43.4_S15",82,184.689440993789,0.247692307692308,11.5510869776667,0.194679054333333,"Peak"
"3081","S15_2015","169","4_D","1.North","43.4_S15",94,270.494382022472,0.202272727272727,7.31108084066667,0.139058932,"Peak"
"3111","S15_2015","169","3_W","1.North","43.4_S15",88,190.950764006791,0.210357142857143,13.3040601866667,0.342134577666667,"Peak"
"312","S15_2015","169","4_W","1.North","43.4_S15",97,222.003780718336,0.251904761904762,9.31102281033333,0.379206693,"Peak"
"3151","S15_2015","170","3_D","1.North","43.4_S15",86,214.227941176471,0.209230769230769,13.73985216,0.729444601666667,"Peak"
"3161","S15_2015","170","4_D","1.North","43.4_S15",86,217.839805825243,0.206,12.01004522,0.187801255666667,"Peak"
"3191","S15_2015","170","3_W","1.North","43.4_S15",96,203.056133056133,0.1924,16.59894966,0.565143246,"Peak"
"3231","S15_2015","171","3_D","1.North","43.4_S15",109,225.055350553506,0.1355,5.69810593,0.0950324306666667,"Peak"
"3241","S15_2015","171","4_D","1.North","43.4_S15",86,253.451776649746,0.187619047619048,15.3484283866667,0.474313994333333,"Peak"
"3271","S15_2015","171","3_W","1.North","43.4_S15",88,231.1,0.181818181818182,17.0995925866667,0.45402046,"Peak"
"328","S15_2015","171","4_W","1.North","43.4_S15",91,187.430500397141,0.2518,14.3904728533333,0.566637149666667,"Peak"
"331","S15_2015","172","3_D","1.North","43.4_S15",88,228.68501529052,0.181666666666667,14.2352364833333,0.419250454333333,"Peak"
"3351","S15_2015","172","3_W","1.North","43.4_S15",104,324.008438818565,0.148125,16.1819665833333,0.65938635,"Peak"
"336","S15_2015","172","4_W","1.North","43.4_S15",101,269.496644295302,0.212857142857143,7.64403198566667,0.137315817,"Peak"
"3391","S16_2016","211","3_D","1.North","41.8_S16",83,197.593688362919,0.181071428571429,12.9904508733333,0.442886800666667,"Peak"
"3401","S16_2016","211","4_D","1.North","41.8_S16",85,263.28,0.192307692307692,18.0974255166667,0.491343965333333,"Peak"
"3431","S16_2016","211","3_W","1.North","41.8_S16",88,223.095238095238,0.22,17.3222458366667,0.652690374333333,"Peak"
"344","S16_2016","211","4_W","1.North","41.8_S16",90,184.400871459695,0.255,11.10418663,0.210507983333333,"Peak"
"3471","S16_2016","212","3_D","1.North","41.8_S16",88,324.933920704846,0.162142857142857,7.26862851944444,0.265208527,"Peak"
"3481","S16_2016","212","4_D","1.North","41.8_S16",90,208.125,0.214736842105263,8.67747437033333,0.221930255,"Peak"
"3511","S16_2016","212","3_W","1.North","41.8_S16",106,309.104046242775,0.157272727272727,12.1886152133333,0.440106322,"Peak"
"352","S16_2016","212","4_W","1.North","41.8_S16",92,243.971014492754,0.191666666666667,10.51575028,0.584414032333333,"Peak"
"3551","S16_2016","213","3_D","1.North","41.8_S16",101,314.211764705882,0.146551724137931,18.17087927,0.738607096333333,"Peak"
"3591","S16_2016","213","3_W","1.North","41.8_S16",87,220.543293718166,0.203103448275862,9.06171056866667,0.265871110333333,"Peak"
"3601","S16_2016","213","4_W","1.North","41.8_S16",87,216.470588235294,0.2125,10.8574774766667,0.335357008,"Peak"
"3631","S16_2016","214","3_D","1.North","41.8_S16",89,241.90036900369,0.174838709677419,15.62034685,0.484937358333333,"Peak"
"3641","S16_2016","214","4_D","1.North","41.8_S16",93,253.780821917808,0.192105263157895,8.805966912,0.307588388666667,"Peak"
"3671","S16_2016","214","3_W","1.North","41.8_S16",89,259.461883408072,0.202727272727273,6.24018493366667,0.374047662,"Peak"
"368","S16_2016","214","4_W","1.North","41.8_S16",106,240.063694267516,0.19625,5.55335925566667,0.154225020666667,"Peak"
"371","S16_2016","215","3_D","1.North","41.8_S16",88,252.293577981651,0.167692307692308,16.29112524,0.710636166,"Peak"
"372","S16_2016","215","4_D","1.North","41.8_S16",110,341.29746835443,0.1264,11.3227701933333,0.427175349333333,"Peak"
"3751","S16_2016","215","3_W","1.North","41.8_S16",87,219.100204498978,0.212608695652174,9.362289363,0.809277069333333,"Peak"
"376","S16_2016","215","4_W","1.North","41.8_S16",97,324.065934065934,0.165454545454545,12.6460371933333,0.675682541,"Peak"
"3801","S16_2016","216","4_D","1.North","41.8_S16",87,219.636118598383,0.247333333333333,11.1630179335,0.331337337166667,"Peak"
"3831","S16_2016","216","3_W","1.North","41.8_S16",91,176.203554119548,0.257916666666667,12.9774561133333,0.301268903,"Peak"
"3841","S16_2016","216","4_W","1.North","41.8_S16",102,164.072727272727,0.2578125,11.88066695,0.18516515,"Peak"
"388","S16_2016","217","4_D","1.North","41.8_S16",92,270.905172413793,0.201739130434783,8.83938677066667,0.174863373,"Peak"
"3911","S16_2016","217","3_W","1.North","41.8_S16",104,263.040152963671,0.149428571428571,15.02550372,0.642832524666667,"Peak"
"3961","S16_2016","218","4_D","1.North","41.8_S16",108,342.326732673267,0.14093023255814,11.8023290033333,0.290352249,"Peak"
"3991","S16_2016","218","3_W","1.North","41.8_S16",112,341.793611793612,0.135666666666667,15.9739752866667,0.665967170333333,"Peak"
"4031","S16_2016","219","3_D","1.North","41.8_S16",84,273.175074183976,0.1685,17.82780704,0.590704344666667,"Peak"
"404","S16_2016","219","4_D","1.North","41.8_S16",86,218.953488372093,0.245714285714286,6.27962187433333,0.132998381,"Peak"
"407","S16_2016","219","3_W","1.North","41.8_S16",98,276.602687140115,0.168064516129032,11.3158742433333,0.392361639666667,"Peak"
"411","S16_2016","220","3_D","1.North","41.8_S16",105,364.256926952141,0.147037037037037,15.5168758833333,0.643418446,"Peak"
"412","S16_2016","220","4_D","1.North","41.8_S16",92,259.463722397476,0.211333333333333,7.87509092766667,0.108925125666667,"Peak"
"4151","S16_2016","220","3_W","1.North","41.8_S16",93,201.976744186047,0.258,10.7467437633333,0.302719322666667,"Peak"
"4161","S16_2016","220","4_W","1.North","41.8_S16",96,215.58886509636,0.245789473684211,9.31289066833333,0.248532972666667,"Peak"
"420","S17_2015","226","4_D","1.North","41.7_S17",107,184.375,0.242962962962963,10.22934866,0.366047918333333,"Peak"
"4231","S17_2015","226","3_W","1.North","41.7_S17",102,213.865450399088,0.21390243902439,12.6253141933333,0.412945383666667,"Peak"
"4271","S17_2015","227","3_D","1.North","41.7_S17",96,259.704724409449,0.181428571428571,13.5635081333333,0.644610305333333,"Peak"
"4281","S17_2015","227","4_D","1.North","41.7_S17",91,218.899755501222,0.227222222222222,8.212360891,0.186234508666667,"Peak"
"4311","S17_2015","227","3_W","1.North","41.7_S17",100,217.140740740741,0.192857142857143,10.14280878,0.269743677666667,"Peak"
"432","S17_2015","227","4_W","1.North","41.7_S17",103,226.9176882662,0.190333333333333,14.7306050433333,0.523601803,"Peak"
"4351","S17_2015","228","3_D","1.North","41.7_S17",103,125.148986889154,0.254242424242424,15.4676474866667,0.452599333,"Peak"
"4361","S17_2015","228","4_D","1.North","41.7_S17",88,180.052356020942,0.23875,8.04849370566667,0.284529542666667,"Peak"
"4391","S17_2015","228","3_W","1.North","41.7_S17",90,151.446613088404,0.2721875,12.83197195,0.290754902,"Peak"
"4431","S17_2015","229","3_D","1.North","41.7_S17",95,247.979452054795,0.176969696969697,13.15422528,0.445942446,"Peak"
"4441","S17_2015","229","4_D","1.North","41.7_S17",104,319.354207436399,0.138108108108108,12.8560565566667,0.382211952,"Peak"
"4471","S17_2015","229","3_W","1.North","41.7_S17",108,270.36023054755,0.157727272727273,19.66681949,0.582028291333333,"Peak"
"448","S17_2015","229","4_W","1.North","41.7_S17",107,171.186252771619,0.265294117647059,8.52432099666667,0.141254822333333,"Peak"
"4511","S17_2015","230","3_D","1.North","41.7_S17",102,422.302904564315,0.112093023255814,15.1592732633333,0.665056201666667,"Peak"
"4521","S17_2015","230","4_D","1.North","41.7_S17",112,315.467980295567,0.1624,12.21071958,0.516887915,"Peak"
"4551","S17_2015","230","3_W","1.North","41.7_S17",99,221.518026565465,0.175666666666667,11.29421355,0.310880102333333,"Peak"
"460","S18_2014","266","4_D","2.Center","39.7_S18",102,251.502086230876,0.199722222222222,10.13341496,0.341666636666667,"Peak"
"4631","S18_2014","266","3_W","2.Center","39.7_S18",87,157.488708220416,0.316285714285714,13.4632684,0.417178291333333,"Peak"
"4641","S18_2014","266","4_W","2.Center","39.7_S18",113,181.217510259918,0.235806451612903,14.2560838433333,0.439808941,"Peak"
"4671","S18_2014","267","3_D","2.Center","39.7_S18",88,263.280632411067,0.158125,13.2338743,0.639494764,"Peak"
"4681","S18_2014","267","4_D","2.Center","39.7_S18",94,201.498371335505,0.279090909090909,12.6942755433333,0.299077005666667,"Peak"
"4711","S18_2014","267","3_W","2.Center","39.7_S18",103,221.56202143951,0.2040625,16.97188428,0.696051664333333,"Peak"
"4721","S18_2014","267","4_W","2.Center","39.7_S18",91,187.413010590015,0.287391304347826,8.39894516,0.437346138333333,"Peak"
"475","S18_2014","268","3_D","2.Center","39.7_S18",97,217.984084880637,0.198421052631579,13.2635937533333,0.531245125,"Peak"
"4761","S18_2014","268","4_D","2.Center","39.7_S18",99,226.107382550336,0.225757575757576,9.37206922733333,0.159332710666667,"Peak"
"4791","S18_2014","268","3_W","2.Center","39.7_S18",100,259.527559055118,0.186764705882353,15.5004111266667,0.556872658,"Peak"
"4831","S18_2014","269","3_D","2.Center","39.7_S18",91,343.167701863354,0.146363636363636,14.1768926166667,0.556085752666667,"Peak"
"4841","S18_2014","269","4_D","2.Center","39.7_S18",105,209.512605042017,0.2975,6.02632377033333,0.094878165,"Peak"
"4871","S18_2014","269","3_W","2.Center","39.7_S18",92,202.357630979499,0.250857142857143,9.639245475,0.251254289666667,"Peak"
"4881","S18_2014","269","4_W","2.Center","39.7_S18",102,229.94708994709,0.21,10.2340931066667,0.737671647,"Peak"
"4921","S18_2014","270","4_D","2.Center","39.7_S18",94,299.665809768638,0.169130434782609,9.0185492095,0.287715062833333,"Peak"
"4951","S18_2014","270","3_W","2.Center","39.7_S18",104,301.090146750524,0.183461538461538,14.36889544,0.649445319666667,"Peak"
"4961","S18_2014","270","4_W","2.Center","39.7_S18",99,202.404730617608,0.292692307692308,11.07898936,0.344044309666667,"Peak"
"4991","S18_2014","271","3_D","2.Center","39.7_S18",101,322.607449856734,0.145416666666667,17.29827295,0.599218034,"Peak"
"5001","S18_2014","271","4_D","2.Center","39.7_S18",105,283.806451612903,0.155,14.78658763,0.308438551666667,"Peak"
"5031","S18_2014","271","3_W","2.Center","39.7_S18",101,199.520766773163,0.208666666666667,15.08020998,0.530121326333333,"Peak"
"5041","S18_2014","271","4_W","2.Center","39.7_S18",103,222.630359212051,0.297586206896552,8.66823713833333,0.579230726,"Peak"
"5071","S18_2014","272","3_D","2.Center","39.7_S18",91,172.629757785467,0.34,11.27695205,0.630590218666667,"Peak"
"5081","S18_2014","272","4_D","2.Center","39.7_S18",103,255.786350148368,0.187222222222222,15.1133705833333,0.683768175333333,"Peak"
"5111","S18_2014","272","3_W","2.Center","39.7_S18",100,235.63484708063,0.2158,10.5700490466667,0.425532300333333,"Peak"
"512","S18_2014","272","4_W","2.Center","39.7_S18",96,214.570200573066,0.249285714285714,9.59990893333333,0.545504467666667,"Peak"
"5151","S18_2014","273","3_D","2.Center","39.7_S18",103,265,0.1544,16.6740058733333,0.474787995333333,"Peak"
