"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"604","S36_2011","1.North","42.3_S36","D",92,189.773828756058,0.2476,9.72726685133333,0.156005007666667,"Pre"
"607","S36_2011","1.North","42.3_S36","W",96,241.6875,0.228571428571429,17.07492486,0.499252945333333,"Pre"
"608","S36_2011","1.North","42.3_S36","W",118,356.358595194085,0.174516129032258,11.6301401133333,0.710564974333333,"Pre"
"611","S36_2011","1.North","42.3_S36","D",101,207.142857142857,0.184871794871795,12.7959248433333,0.438857968333333,"Pre"
"612","S36_2011","1.North","42.3_S36","D",109,318.063241106719,0.133157894736842,14.6258584433333,0.759227220666667,"Pre"
"615","S36_2011","1.North","42.3_S36","W",102,209.920844327177,0.222941176470588,14.5747755166667,0.634499515,"Pre"
"616","S36_2011","1.North","42.3_S36","W",99,227.097378277154,0.184137931034483,18.3982068933333,0.611398019,"Pre"
"620","S36_2011","1.North","42.3_S36","D",94,216.75,0.2,12.1758592433333,0.575504667,"Pre"
"623","S36_2011","1.North","42.3_S36","W",105,307.295774647887,0.126785714285714,13.65901722,0.378025633,"Pre"
"624","S36_2011","1.North","42.3_S36","W",111,214.8125,0.2,18.2911609266667,0.827471856,"Pre"
